"Age","Gender","Education.Level","Marital.Status","Income","Credit.Score","Loan.Amount","Loan.Purpose","Employment.Status","Years.at.Current.Job","Payment.History","Debt.to.Income.Ratio","Assets.Value","Number.of.Dependents","City","State","Country","Previous.Defaults","Marital.Status.Change","Risk.Rating"
28,"Female","Master's","Married",76995,639,24502,"Personal","Self-employed",5,"Poor",0.59199502623737,192965,2,"Robertmouth","NM","Luxembourg",0,0,"Medium"
42,"Female","Master's","Widowed",44837,699,30401,"Business","Self-employed",12,"Fair",0.599487989526285,24367,4,"East Marcside","OR","Bouvet Island (Bouvetoya)",1,1,"Low"
41,"Female","Bachelor's","Single",79414,699,27246,"Business","Employed",16,"Excellent",0.30054389185364,76395,2,"Penaville","MT","Spain",3,1,"Low"
49,"Female","PhD","Divorced",89963,779,35471,"Business","Employed",1,"Fair",0.272893919648175,98203,1,"Port Makayla","WI","Mali",4,1,"Low"
49,"Non-binary","PhD","Married",79327,740,30811,"Home","Self-employed",10,"Fair",0.119991505277868,22606,4,"Justinbury","AS","Marshall Islands",1,2,"Medium"
57,"Female","Bachelor's","Divorced",45402,675,13314,"Business","Unemployed",8,"Excellent",0.375787370293108,152166,1,"New Johnathan","WY","Serbia",2,0,"Medium"
33,"Non-binary","Master's","Single",51279,606,20457,"Auto","Self-employed",15,"Good",0.276845324687449,294668,2,"Reynoldsstad","NV","Gibraltar",2,2,"Medium"
44,"Non-binary","High School","Divorced",46723,631,43397,"Auto","Self-employed",0,"Poor",0.183084296996753,68629,1,"Kimtown","MI","Japan",4,0,"Low"
42,"Male","PhD","Divorced",24558,739,21714,"Home","Self-employed",11,"Good",0.501957770485327,159362,2,"North Andreaberg","ND","Cambodia",2,2,"Medium"
53,"Male","PhD","Divorced",69773,744,45039,"Business","Employed",13,"Good",0.163539409583586,58975,2,"Allenland","VT","Peru",1,2,"Medium"
27,"Non-binary","Master's","Divorced",53178,771,37598,"Business","Self-employed",8,"Fair",0.221131048264614,159362,2,"West Edward","WI","India",3,1,"Low"
36,"Male","High School","Single",87390,790,14108,"Business","Unemployed",2,"Poor",0.354500273726942,56947,0,"Martinezview","MH","Iceland",3,0,"Low"
31,"Female","High School","Widowed",69773,699,13455,"Business","Unemployed",6,"Poor",0.294509520397315,183477,1,"Wilsonport","WV","Australia",1,0,"High"
31,"Male","PhD","Divorced",22387,625,47351,"Personal","Employed",7,"Good",0.584314390724772,293724,4,"North Christopher","CT","Suriname",0,1,"Low"
34,"Male","Master's","Widowed",69773,714,10409,"Business","Unemployed",13,"Poor",0.164355203879343,62223,0,"South Louisside","DC","Jamaica",3,0,"Low"
59,"Female","Bachelor's","Married",69773,765,38960,"Auto","Self-employed",2,"Good",0.501414342738021,237343,2,"North Graceville","MO","Saint Martin",1,1,"Medium"
34,"Non-binary","High School","Single",79330,679,36877,"Personal","Unemployed",12,"Good",0.368181844092724,273800,4,"Greenview","VI","Burundi",2,2,"Low"
21,"Female","Master's","Single",69773,746,38370,"Auto","Self-employed",19,"Fair",0.355705084899331,159362,4,"Wilsonchester","UT","Azerbaijan",4,1,"Low"
45,"Female","Master's","Married",69773,658,27544,"Home","Self-employed",15,"Poor",0.521253970611688,33578,2,"Heathertown","CT","Tanzania",2,1,"Medium"
59,"Non-binary","PhD","Single",25969,750,18284,"Auto","Unemployed",12,"Excellent",0.474982059268262,279958,0,"Roseberg","CO","Ghana",1,2,"Low"
44,"Non-binary","Master's","Widowed",26820,623,36940,"Business","Unemployed",12,"Excellent",0.564768693381455,111773,0,"Oconnorshire","RI","Cayman Islands",4,0,"Low"
26,"Female","Bachelor's","Single",71163,663,44555,"Home","Self-employed",12,"Good",0.553361528453426,207677,1,"Lesliehaven","AS","Peru",4,1,"Low"
59,"Non-binary","High School","Widowed",88464,735,27544,"Home","Unemployed",2,"Excellent",0.460487002604518,256231,1,"Scottburgh","SC","Sudan",2,2,"Low"
47,"Non-binary","High School","Widowed",69773,749,31608,"Business","Self-employed",3,"Poor",0.484979211442439,244885,2,"Kathrynton","MS","Belarus",2,2,"Low"
58,"Non-binary","PhD","Married",100901,634,14642,"Auto","Employed",0,"Poor",0.163720126754056,259383,0,"Darrylchester","VT","Guernsey",2,2,"Low"
29,"Male","PhD","Widowed",32857,657,41942,"Business","Self-employed",5,"Excellent",0.438939465190833,159362,2,"South Stacie","PW","Uganda",2,2,"Low"
62,"Female","PhD","Widowed",111302,645,38708,"Home","Self-employed",1,"Fair",0.45424313572967,159362,4,"Goldenland","KY","Botswana",0,2,"Low"
69,"Non-binary","Bachelor's","Widowed",71902,710,43186,"Business","Employed",2,"Fair",0.137721177534711,214734,0,"Fishershire","MH","Burkina Faso",2,1,"Low"
46,"Non-binary","Bachelor's","Divorced",118453,699,27544,"Auto","Self-employed",8,"Fair",0.474883997267218,128662,4,"Mcintoshport","PA","United States of America",2,2,"Medium"
29,"Female","Master's","Single",74909,737,39139,"Personal","Self-employed",18,"Excellent",0.11464077256137,195330,4,"Cruzview","DC","Trinidad and Tobago",0,0,"Low"
66,"Male","PhD","Widowed",82758,699,27544,"Home","Employed",0,"Poor",0.166301975381534,207188,2,"Virginiashire","SC","Palestinian Territory",2,1,"Low"
50,"Male","Master's","Married",31992,617,8290,"Personal","Self-employed",0,"Poor",0.281782257145382,45049,2,"West Brittanyhaven","CA","Djibouti",1,2,"Medium"
54,"Female","PhD","Widowed",33346,611,29833,"Business","Unemployed",14,"Good",0.489530159283275,178620,0,"Jamesberg","GA","Marshall Islands",2,0,"Low"
67,"Male","PhD","Widowed",69773,768,47292,"Home","Self-employed",8,"Good",0.123163962775537,125742,3,"East Desiree","MI","Svalbard & Jan Mayen Islands",2,1,"Medium"
31,"Female","PhD","Widowed",30348,732,7222,"Personal","Self-employed",16,"Good",0.526995188350749,118679,0,"Lanceshire","MI","Wallis and Futuna",2,2,"Low"
49,"Male","Master's","Married",42525,621,27544,"Auto","Self-employed",4,"Fair",0.308821892223101,258745,1,"New Morgan","AZ","Cuba",1,2,"Low"
19,"Male","High School","Single",110296,643,17927,"Home","Self-employed",15,"Fair",0.503067462498753,159362,3,"Zhangton","MS","Netherlands Antilles",2,0,"Low"
52,"Male","High School","Married",69773,784,5554,"Home","Self-employed",3,"Poor",0.508119683317001,159362,4,"Adrianaberg","DE","Belarus",2,2,"High"
65,"Non-binary","PhD","Single",98930,607,8048,"Business","Employed",13,"Excellent",0.476299026376547,243042,1,"Adamville","CT","Fiji",3,0,"Medium"
39,"Non-binary","Bachelor's","Divorced",39726,723,38521,"Personal","Unemployed",13,"Excellent",0.122794332263734,181235,2,"West Arthurborough","UT","Falkland Islands (Malvinas)",1,1,"Low"
33,"Male","Master's","Divorced",62523,699,31964,"Personal","Unemployed",11,"Poor",0.238155348346602,26634,2,"Randyside","HI","Morocco",0,2,"Medium"
44,"Non-binary","Master's","Single",89110,678,27734,"Auto","Employed",5,"Excellent",0.46879081570364,185324,4,"Elizabethberg","ME","Nigeria",0,2,"Low"
50,"Non-binary","Bachelor's","Widowed",45226,699,27544,"Home","Employed",9,"Good",0.445467073990803,161555,3,"Duncanbury","KS","Saint Pierre and Miquelon",2,2,"High"
68,"Female","Bachelor's","Widowed",47738,695,17151,"Home","Employed",11,"Good",0.186645674150223,256095,4,"Richardhaven","OR","Saint Lucia",1,1,"Low"
46,"Male","Master's","Single",28861,670,27544,"Personal","Employed",19,"Good",0.106854853945143,214390,0,"Johnsonburgh","AZ","Australia",4,1,"Medium"
53,"Male","Master's","Widowed",88731,776,17092,"Home","Self-employed",9,"Excellent",0.121517578460974,40868,1,"Lake Lisaburgh","IA","South Georgia and the South Sandwich Islands",1,1,"Low"
58,"Non-binary","Master's","Single",65020,776,22639,"Home","Self-employed",15,"Good",0.377451742097493,81946,1,"Port Danielle","FL","Djibouti",2,0,"Low"
28,"Male","Master's","Single",41032,755,27544,"Business","Self-employed",10,"Poor",0.256909625482402,119444,2,"Hornfurt","HI","Andorra",1,1,"Low"
18,"Male","PhD","Single",54320,631,39428,"Business","Employed",4,"Good",0.546701543669354,76570,2,"East Brandonfurt","MH","Sweden",4,1,"High"
64,"Non-binary","PhD","Married",39703,677,21025,"Personal","Employed",6,"Good",0.483246892813151,155973,2,"Sarahton","MS","British Indian Ocean Territory (Chagos Archipelago)",1,2,"High"
38,"Female","Bachelor's","Widowed",69773,760,11715,"Auto","Employed",4,"Poor",0.1032296527256,50474,3,"North Allisonborough","CA","Cook Islands",1,1,"High"
59,"Male","PhD","Married",25589,731,32736,"Auto","Employed",13,"Fair",0.569634546121125,24650,2,"Port Leahside","NY","Dominica",4,2,"High"
36,"Non-binary","Bachelor's","Single",69773,699,27544,"Business","Unemployed",7,"Excellent",0.390095101345256,127227,3,"Ramirezbury","FM","Pakistan",1,2,"Low"
19,"Female","High School","Divorced",35904,691,39520,"Auto","Self-employed",0,"Excellent",0.245574206991299,24529,3,"Lopezberg","MT","Chile",2,2,"Medium"
65,"Female","High School","Widowed",20814,769,27544,"Home","Employed",18,"Poor",0.59773697503811,75580,2,"Lake Michelleport","DE","Bermuda",3,2,"Medium"
40,"Non-binary","Bachelor's","Single",41311,755,21563,"Business","Unemployed",18,"Excellent",0.502404723548862,152414,2,"Petershire","OK","Saint Helena",0,1,"Low"
34,"Non-binary","Master's","Single",119728,675,38259,"Home","Employed",5,"Poor",0.219175295158982,212812,3,"Beardborough","IA","Kuwait",2,0,"Low"
28,"Male","PhD","Married",69773,653,27375,"Home","Employed",16,"Poor",0.434799506374714,184410,1,"New Robert","AK","Reunion",0,2,"Low"
19,"Female","Bachelor's","Widowed",98565,683,44396,"Business","Unemployed",10,"Poor",0.398026145107771,279173,2,"Greenchester","NE","Guadeloupe",2,0,"Low"
36,"Non-binary","High School","Married",97902,788,30598,"Personal","Unemployed",18,"Fair",0.575682619848739,256537,2,"Cynthiastad","VI","Syrian Arab Republic",1,2,"High"
20,"Non-binary","Master's","Widowed",107826,751,6365,"Auto","Self-employed",16,"Fair",0.317564362160789,145766,2,"Lake Adrian","NY","Swaziland",2,1,"Low"
38,"Non-binary","Master's","Widowed",113550,799,31373,"Home","Employed",17,"Poor",0.444600815970173,159362,4,"Lake Erichaven","MP","China",2,0,"Low"
43,"Non-binary","High School","Divorced",95019,610,27544,"Auto","Employed",14,"Good",0.420498376683361,212201,4,"East Matthewville","NY","Bahamas",2,0,"Medium"
21,"Male","PhD","Married",67376,670,5900,"Personal","Unemployed",5,"Good",0.33529620382337,77263,1,"North Christinebury","ME","Niger",2,2,"Low"
30,"Male","PhD","Divorced",61541,768,46214,"Personal","Self-employed",6,"Excellent",0.458343168955516,75529,4,"Rangelborough","IN","Australia",2,1,"Medium"
43,"Non-binary","Master's","Widowed",92994,675,27544,"Auto","Employed",3,"Fair",0.486702464320871,233003,3,"Port Philiphaven","VI","Uganda",3,1,"Low"
54,"Female","High School","Divorced",102678,729,11857,"Business","Self-employed",13,"Fair",0.450019210543682,33863,4,"Nicholsonstad","IL","Niue",2,2,"Low"
47,"Female","Bachelor's","Widowed",104451,795,46128,"Home","Unemployed",5,"Poor",0.206925216000067,178827,0,"New Justin","KS","Congo",0,2,"Low"
69,"Female","PhD","Divorced",87008,698,8639,"Business","Unemployed",10,"Poor",0.273766197795307,281913,2,"North Scott","LA","Timor-Leste",0,1,"Medium"
45,"Non-binary","Bachelor's","Single",93040,687,40917,"Personal","Self-employed",8,"Good",0.548169907797101,159362,0,"West Ronaldtown","CO","Zimbabwe",1,0,"Medium"
48,"Female","PhD","Divorced",45261,604,42064,"Business","Employed",19,"Fair",0.230230179231141,179636,3,"New Andrewstad","VT","Lithuania",3,1,"Medium"
62,"Female","High School","Divorced",55829,656,27054,"Home","Self-employed",16,"Poor",0.416763293196646,241404,4,"Chelseachester","UT","Macao",1,2,"Low"
59,"Non-binary","Master's","Single",49756,625,27623,"Home","Unemployed",9,"Good",0.228157282499686,159362,1,"North Christopher","VI","Mauritius",1,1,"Low"
33,"Female","Master's","Widowed",26774,602,35501,"Business","Self-employed",11,"Good",0.403449308433665,60364,1,"Youngchester","OK","Chile",4,0,"Low"
43,"Female","High School","Married",113177,629,28547,"Personal","Self-employed",9,"Fair",0.152994085869549,77565,1,"New Steven","MP","Dominican Republic",3,2,"Low"
30,"Male","Master's","Married",26402,759,45170,"Auto","Self-employed",3,"Excellent",0.232384219140329,45919,3,"Lake Michael","PR","Namibia",2,2,"Low"
58,"Non-binary","High School","Married",80314,611,27544,"Personal","Self-employed",4,"Good",0.354369238134153,159362,2,"Rachelfurt","CO","Sudan",3,0,"Low"
64,"Female","PhD","Married",66126,641,28059,"Personal","Unemployed",15,"Poor",0.59489288755374,46175,3,"East Sharon","NM","Pakistan",4,1,"Low"
54,"Female","High School","Divorced",75746,738,33634,"Personal","Unemployed",5,"Fair",0.505187421658347,194543,4,"Coreymouth","NY","Uzbekistan",3,2,"Low"
24,"Female","High School","Divorced",29909,663,27544,"Business","Employed",13,"Excellent",0.550944214075655,159362,4,"South Michaelview","KY","Timor-Leste",0,0,"Low"
68,"Male","Master's","Married",105490,652,31036,"Personal","Self-employed",16,"Poor",0.130624183803459,161283,0,"Hurleyshire","MI","Sri Lanka",1,2,"Low"
54,"Non-binary","Master's","Widowed",98588,743,46587,"Auto","Employed",17,"Good",0.2807808726414,53142,2,"Tiffanyshire","HI","British Virgin Islands",4,1,"Medium"
55,"Non-binary","PhD","Married",91474,647,13968,"Personal","Employed",0,"Poor",0.418270276668917,222198,1,"Melvinfort","WY","Indonesia",2,2,"Low"
22,"Male","High School","Married",103482,699,27544,"Business","Employed",8,"Excellent",0.388432261752107,236194,2,"East Desireetown","LA","Norway",2,1,"Low"
27,"Female","PhD","Married",47549,648,35783,"Personal","Employed",14,"Good",0.363569142565426,82527,4,"Jonstad","ND","Hong Kong",4,0,"Low"
39,"Non-binary","PhD","Married",69773,778,23610,"Home","Unemployed",15,"Good",0.403660644140804,92036,0,"Solistown","VT","Palestinian Territory",2,1,"Medium"
23,"Male","High School","Single",100635,615,28027,"Home","Employed",10,"Excellent",0.576273380541334,191718,2,"North Mariaview","WA","Bhutan",2,1,"Medium"
66,"Male","Master's","Widowed",69773,665,35078,"Home","Unemployed",18,"Fair",0.388009258045393,236846,2,"North Caleb","MD","Palau",4,0,"Low"
21,"Female","Master's","Widowed",87173,787,27544,"Auto","Self-employed",5,"Good",0.159152337043942,159362,2,"New Elizabeth","KS","Panama",4,2,"Low"
32,"Non-binary","PhD","Married",106936,795,16225,"Business","Unemployed",14,"Fair",0.174181405510423,49407,1,"West Laura","WA","Finland",1,0,"Low"
42,"Female","Master's","Divorced",69773,699,27544,"Auto","Self-employed",15,"Excellent",0.448631143213741,126449,2,"Norrisside","GA","Syrian Arab Republic",1,1,"High"
21,"Female","Master's","Widowed",48702,784,48400,"Personal","Unemployed",6,"Good",0.393272541182205,67666,2,"Richardfurt","NM","Mexico",2,0,"Low"
20,"Female","Bachelor's","Widowed",109119,793,28539,"Business","Self-employed",8,"Good",0.323014303481123,157230,3,"Elizabethtown","NJ","Gambia",0,2,"Low"
44,"Male","Master's","Widowed",27354,621,35760,"Personal","Unemployed",3,"Excellent",0.594904288653867,100645,2,"Thompsonfurt","NC","Qatar",2,2,"Low"
48,"Female","High School","Married",111435,726,34317,"Home","Unemployed",3,"Good",0.421939060652907,122647,2,"Lake Dylanville","MA","Somalia",0,1,"High"
35,"Female","High School","Single",22665,767,49135,"Personal","Self-employed",9,"Poor",0.456548351526337,207975,2,"West Lisaberg","MI","Micronesia",1,2,"Low"
68,"Female","Bachelor's","Divorced",118863,724,23676,"Business","Unemployed",5,"Excellent",0.128505399052586,134719,1,"New Stacybury","HI","Croatia",3,1,"Low"
23,"Female","Bachelor's","Divorced",58921,778,7154,"Business","Unemployed",16,"Good",0.226682364447039,29486,3,"West Cynthiachester","MO","United States Virgin Islands",0,1,"Low"
24,"Non-binary","Bachelor's","Widowed",102273,610,20427,"Home","Employed",3,"Good",0.200931033002803,241698,1,"East Michael","WV","Gabon",1,1,"Medium"
44,"Male","PhD","Single",51594,745,48743,"Home","Employed",8,"Poor",0.373066606919625,269613,0,"South Jenniferfurt","IA","Tanzania",2,2,"Medium"
36,"Male","High School","Married",21408,699,47771,"Business","Self-employed",11,"Fair",0.475631664788012,150104,2,"New Cassidystad","FL","Rwanda",0,2,"Low"
27,"Female","High School","Single",39929,700,42935,"Home","Unemployed",12,"Good",0.318909504454674,212104,2,"Elizabethland","OK","Bangladesh",0,2,"Low"
38,"Male","Bachelor's","Married",20395,758,27544,"Home","Unemployed",14,"Fair",0.229042090655792,196426,4,"North Zacharyfort","IL","Croatia",4,1,"Low"
50,"Non-binary","PhD","Divorced",53043,736,49666,"Business","Employed",12,"Poor",0.409846482069459,159362,3,"South Williamville","NC","Sierra Leone",1,1,"Low"
34,"Non-binary","PhD","Divorced",47186,732,18885,"Auto","Self-employed",19,"Excellent",0.504348087192501,129348,4,"Port Becky","UT","Germany",2,1,"Medium"
40,"Male","Master's","Divorced",64390,699,14926,"Business","Employed",15,"Good",0.540777242857126,296717,1,"Port Sarah","OR","Kyrgyz Republic",2,2,"Medium"
62,"Male","High School","Widowed",48949,771,27544,"Home","Self-employed",6,"Excellent",0.516812377669058,46022,3,"Georgeton","KS","Israel",2,2,"High"
57,"Female","Bachelor's","Divorced",80669,636,48887,"Personal","Employed",8,"Poor",0.307880845936249,93910,2,"West Maryhaven","NH","Mozambique",2,2,"Low"
31,"Female","Bachelor's","Divorced",95045,699,7532,"Personal","Self-employed",4,"Good",0.417509850866332,292167,0,"Anitaland","MI","Mauritius",0,1,"High"
22,"Male","Bachelor's","Single",28036,643,27544,"Business","Unemployed",2,"Good",0.215654140488131,159362,1,"Hughesshire","CA","Egypt",1,0,"Low"
34,"Male","Master's","Married",99396,644,30070,"Home","Employed",9,"Poor",0.265030401921808,283847,2,"Johnnymouth","AR","Bahamas",2,2,"Medium"
48,"Non-binary","High School","Married",52925,797,49137,"Business","Unemployed",7,"Fair",0.584785591736664,41152,3,"West Timothy","SD","Austria",2,2,"Low"
45,"Non-binary","High School","Widowed",111732,631,9652,"Home","Self-employed",1,"Excellent",0.226337895049893,159362,3,"West Marcshire","LA","Korea",2,1,"Low"
56,"Non-binary","Bachelor's","Divorced",69773,693,6838,"Business","Self-employed",17,"Poor",0.460788186112165,86984,3,"South Christy","AL","Macao",2,0,"Low"
23,"Female","Master's","Single",29530,636,12181,"Home","Self-employed",13,"Fair",0.599262322474686,35640,2,"Erictown","ME","Jersey",2,2,"Medium"
68,"Non-binary","Bachelor's","Divorced",115923,696,28463,"Auto","Employed",18,"Excellent",0.580136518999017,33280,1,"New Gregoryview","WY","Finland",3,0,"Medium"
25,"Female","PhD","Widowed",69773,748,35467,"Business","Employed",4,"Good",0.247344925317452,159362,0,"South Toddfort","PR","Guinea-Bissau",2,0,"Medium"
26,"Non-binary","High School","Single",25280,691,12578,"Auto","Self-employed",19,"Poor",0.319522013024742,167875,4,"Rogerborough","RI","Sao Tome and Principe",0,0,"Low"
31,"Male","Bachelor's","Divorced",79682,765,10908,"Auto","Unemployed",1,"Excellent",0.546708145093591,222920,1,"Katherineview","PA","French Guiana",1,1,"Low"
66,"Non-binary","Bachelor's","Widowed",83021,639,9326,"Home","Employed",6,"Poor",0.484917359482944,130298,3,"Patrickville","PR","Libyan Arab Jamahiriya",2,2,"Medium"
